File Name,Flagged,Sample Rate (Hz),Onset (s),Peak Time (s),Peak-Onset Lag (ms),Slope (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
scam_0338_0696944536_824_ca0_scam05338_calandre_338_________02p01.wav,True,100000,0.07743,0.07743,0.0,-2721.262082093969,0.8563659867808349,0.002939812395373592,13.950337241855792,10205.357069279718,10030.186529600074,4800.0,17000.0,21722635696.06163,6429311835.047394,0.29597291622457417,0.17456858871425454,36829717662.27267
scam_0343_0697389227_661_ca0_scam02343_chanolles____________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0343_0697389276_654_ca0_scam02343_chanolles____________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0347_0697743236_480_ca0_scam04347_taloire______________01p01.wav,False,100000,0.07063,0.07072,0.09000000000000001,-1153.6039151815448,0.957971730713908,0.0069347892242035475,9.38635192155998,8300.15398441894,11600.668977206478,1000.0,15400.0,18297110115.764645,2639855162.2421823,0.1442771642920651,0.04514527568849484,58474671424.25586
scam_0347_0697743338_420_ca0_scam04347_taloire______________02p01.wav,False,100000,0.07076,0.07086,0.1,-9361.163152179519,0.9125971733874144,0.0008545946555944167,18.897816796161386,16785.101065520932,14763.257409592172,6800.0,39500.0,9189435558.699085,3034663897.137418,0.33023398202783893,0.16860131396139316,17999052473.76841
scam_0349_0697921512_524_ca0_scam01349_blache_______________01p01.wav,False,100000,0.07079,0.07088,0.09000000000000001,-535.5285671502503,0.8643144554864143,0.01493851213684271,9.648287135995531,24841.25201162356,16437.462829290856,28900.0,45600.0,13367299806.556583,12747077700.49246,0.9536015414451984,0.10005543869680167,127400148023.13718
scam_0349_0697921615_569_ca0_scam01349_blache_______________02p01.wav,True,100000,0.07069,0.07069,0.0,-1378.0909426990443,0.9662869698450026,0.005805132123088837,11.654900518631653,22822.947216600067,16509.144778808495,29200.0,44100.0,11984179222.523674,8249745266.910612,0.688386339500466,0.23272827366345086,35447971735.65854
scam_0349_0697923265_570_ca0_scam02349_duyes________________01p01.wav,False,100000,0.06934,0.06972,0.38,-5653.9943199306945,0.9271372801089909,0.0014149289064192166,15.345732309169584,9404.262955524975,9491.53692820735,5300.0,11200.0,30742819883.470795,3516891343.9324055,0.11439716191497773,0.08786068690842443,40028042890.19498
scam_0349_0697923372_569_ca0_scam02349_duyes________________02p01.wav,False,100000,0.06923,0.06934,0.11,-6056.419644987967,0.9096590787937298,0.0013209124315915685,18.165176392577656,7592.838777814799,7595.321958789181,4700.0,9600.0,41802151355.32119,4068246355.2585096,0.09732145890478539,0.0824839989544658,49321643068.06137
scam_0361_0698983318_603_ca0_scam01361_naanazwod____________01p01.wav,True,100000,0.07427,0.07591,1.64,-3654.103442791687,0.9002314113581068,0.002189319521258026,9.130591186720894,5646.756859705265,3168.3645362443203,4000.0,7800.0,393513464148.24115,11582543762.670433,0.02943366572663738,0.026284154282637327,440666404485.4424
scam_0361_0698983364_602_ca0_scam01361_naanazwod____________02p01.wav,True,100000,0.07403,0.07592,1.89,-1249.8091403142541,0.8039702948965519,0.006400977350820515,0.6642189576069523,5337.620860028111,3073.295690286754,4100.0,7700.0,239854383318.90616,9008388586.810919,0.037557740084464185,0.0350443427693221,257056856397.85727
scam_0362_0699075597_664_ca0_scam05362_sid_362______________01p01.wav,False,100000,0.0691,0.0692,0.1,-1829.929435858944,0.757952826838835,0.004371753272685571,14.126609891373423,8691.193339777064,9766.891012013695,4600.0,11500.0,18967680098.540302,3698341996.072886,0.19498125109973252,0.03412192099941626,108386101595.39833
scam_0362_0699075646_651_ca0_scam05362_sid_362______________02p01.wav,False,100000,0.06901,0.06936,0.35,-3606.650523059122,0.9860181067849745,0.0022181245310162424,1.4843312459644786,9798.839833990554,10204.651314934403,4700.0,14400.0,16557536668.159456,3109992919.8854585,0.1878294448150642,0.005686496122967664,546908474504.0533
scam_0364_0699242397_280_ca0_scam02364_needlegrass__________01p01.wav,False,100000,0.06957,0.06962,0.05,-1836.7608077277193,0.943548361468254,0.0043554936311478165,11.247238486814473,11831.186650260637,11322.775944149305,6100.0,20800.0,16098692914.045494,4479393459.612345,0.2782457857621624,0.13877636421001305,32277783649.33663
scam_0364_0699242563_288_ca0_scam02364_needlegrass__________02p01.wav,False,100000,0.06968,0.06979,0.11,-1228.4247815055817,0.8990635290864845,0.006512405253006246,4.347981607834778,8606.494795955236,6645.299139131553,9600.0,9700.0,33793736854.670288,3977904252.2544346,0.11771128683878264,0.08136805919501447,48887785841.37799
scam_0365_0699329380_872_ca0_scam02365_toosagrass___________01p01.wav,False,100000,0.06899,0.0691,0.11,-3060.880636707698,0.9727827493412655,0.002613626909870242,12.275414782890014,6775.284898475885,4943.944551451652,5400.0,8700.0,77807476699.6749,6441573192.293531,0.08278861448183227,0.07440093763832258,86579193714.02644
scam_0365_0699329548_774_ca0_scam02365_toosagrass___________02p01.wav,False,100000,0.069,0.06911,0.11,-4485.94752509927,0.9611147326664429,0.0017833467634740037,11.630252299828808,6696.993488200627,4669.7614589317045,4800.0,8800.0,97789914771.6559,5994108411.643758,0.061295772939778975,0.05646222234543525,106161397172.2875
