File Name,Formation,Member,Onset (s),Slope (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power,Recovery Method,Flagged,Sample Rate (Hz),Peak Time (s),Peak-Onset Lag (ms),Pass2 Expected Time (s),Region,Dataset Source,Processing Version
scam_0706_0729612102_778_ca0_scam02706_the_peak_____________01p02.wav,Upper Fan,,0.07768,-6522.728429412458,0.8808714002406761,0.0012264806187432,17.95734652425447,6062.884300596334,2948.2817130314224,3500.0,8600.0,0.5088050209860733,0.0393104792694921,0.0772603996582182,0.0717186963573964,0.5481203823560302,,False,100000.0,0.07798,0.3,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0707_0729698581_651_ca0_scam01707_nicholson_hollow_707_01p02.wav,Upper Fan,,0.07039,-5546.802636320333,0.8768570482877482,0.0014422723367902,16.03458185795374,6606.503777495926,3058.406064609944,5500.0,9100.0,3.3624185835070746,0.3331055326546458,0.0990672411485454,0.0901367719647085,3.6955564903640807,,False,100000.0,0.0707,0.31,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0711_0730057751_650_ca0_scam01711_lydia_scam___________01p02.wav,Upper Fan,,0.07044,-4577.034458612195,0.944246511204664,0.0017478566247075,16.68320759392342,7316.513126077789,3341.5269231224943,7000.0,9700.0,2.375402619314026,0.3977597035572196,0.1674493832426965,0.1434277396836936,2.7732411068766294,,False,100000.0,0.07074,0.3,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0715_0730426950_232_ca0_scam02715_aegis_0715a__________01p02.wav,Upper Fan,,0.0775,-7273.396325106732,0.7021386658368566,0.001099898815136,15.746609780535486,6041.919936886833,3380.5498693876266,5000.0,8500.0,0.2472517956259547,0.0242993807088332,0.0982778735633274,0.089479922850322,0.2715623788531887,,False,100000.0,0.07772,0.22,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0717_0730586200_716_ca0_scam01717_morningstar__________01p02.wav,Upper Fan,,0.07152,-40137.440813009845,0.8769569014691754,0.0001993151490965,18.78724544553063,7518.34612934178,4081.217296008208,5800.0,10000.0,0.8503919320839636,0.1500791708420591,0.1764823549939807,0.1500036363185503,1.0005035512829068,,False,100000.0,0.07176,0.24,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0728_0731562419_624_ca0_scam01728_stack_rocks_scam_____01p02.wav,Upper Fan,,0.07716,-40290.268798647565,0.94838799199361,0.0001985591121265,23.20055205921981,5817.595690572292,2870.8597225768617,4800.0,7900.0,0.3384497759300009,0.0280771249587316,0.0829580249582988,0.0766016630414071,0.3665341435675427,,False,100000.0,0.07747,0.31,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0729_0731658812_779_ca0_scam02729_green_scar___________01p02.wav,Upper Fan,,0.07552,-8441.294037525191,0.8924402653313782,0.0009477219919643,19.73277000178579,6465.576852413336,2881.748400391617,6000.0,8300.0,0.4814256631337303,0.042799670028625,0.0889019288046059,0.0816427994401728,0.5242307995573854,,False,100000.0,0.0758,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0733_0732013189_086_ca0_scam02733_aegis_0733a__________01p02.wav,Upper Fan,,0.0783,-11030.484488358592,0.7479130050515113,0.0007252627940724,20.436280526298187,7276.205312967473,3515.022038346593,6900.0,9700.0,0.1859496637381279,0.0305740008761962,0.1644208451984806,0.1412007344952878,0.2165286249075184,,False,100000.0,0.07859,0.29,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0739_0732537655_271_ca0_scam01739_castlebythe__________01p02.wav,Upper Fan,,0.06925,-7155.90874168878,0.8525806885989875,0.0011179572418795,19.079182606085396,7482.29614443703,3313.883438399828,8500.0,10800.0,3.2632617766429908,0.8984816736598118,0.2753323929115197,0.2158820974010463,4.161909136868785,,False,100000.0,0.06956,0.31,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0739_0732542034_806_ca0_scam04739_glyn_gath____________01p02.wav,Upper Fan,,0.07104,-9307.001944906706,0.8083399292919623,0.0008595678874202,18.1958243987258,6969.674928403055,3354.9341561992105,4000.0,9700.0,2.955478372955563,0.5004643730630132,0.1693344731068136,0.1448036495904572,3.456158560080894,,False,100000.0,0.07137,0.33,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0741_0732716997_368_ca0_scam01741_porthgain____________01p02.wav,Upper Fan,,0.07265,-8728.340459480462,0.800768348797456,0.0009165545314299,-23.32357703125405,7780.359188854367,3341.101145727292,7400.0,9700.0,0.2513056314247406,0.0404576828224635,0.1609899571016162,0.1386631461569171,0.2917695432691245,,False,100000.0,0.07276,0.11,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0741_0732719833_645_ca0_scam02741_cardigan_bay_________01p02.wav,Upper Fan,,0.07068,-9823.59601975119,0.9585042369455252,0.0008143657357158,16.340410751996494,6559.529032352833,3178.3303755100355,4100.0,9600.0,3.128039901671964,0.4471130893200447,0.1429371438264131,0.1250543382015093,3.575350489637377,,False,100000.0,0.07099,0.31,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0756_0734064553_357_ca0_scam06756_carn_goedog__________01p02.wav,Upper Fan,,0.0775,-20234.36863649736,0.8827020409514654,0.0003953669197056,19.019779247796023,6916.378107738088,3568.7771375149123,5600.0,9100.0,0.1944222355541707,0.0212200749665483,0.1091442802623053,0.0984014110503686,0.2156480759781629,,False,100000.0,0.07777,0.27,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0756_0734065357_462_ca0_scam07756_frenni_fawr__________01p02.wav,Upper Fan,,0.07583,-4543.449472349039,0.954307730378972,0.0017607767069243,13.985470391363968,5691.016878275044,2990.2974630233416,4800.0,8300.0,0.5659965301193169,0.047934406404606,0.0846902831621618,0.0780763891752583,0.6139424083381658,,False,100000.0,0.0761,0.27,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0757_0734139259_744_ca0_scam02757_church_doors_cove____01p02.wav,Upper Fan,,0.07557,-4125.975604369733,0.6764153759027296,0.0019389353615002,13.852931863069482,6401.80952162539,2808.439478397389,4800.0,9200.0,0.7328587543114763,0.0855320307819565,0.1167101167568288,0.1045081759941977,0.8184242999964452,,False,100000.0,0.07581,0.24,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0757_0734140812_773_ca0_scam03757_puncheston___________01p02.wav,Upper Fan,,0.07631,-4238.795783287111,0.930563700163579,0.0018873284793626,14.88212352271898,6280.674646851433,3063.0011346809097,7300.0,8700.0,0.3190526007914412,0.0277869391390163,0.0870920314396063,0.0801129555675753,0.3468470104760778,,False,100000.0,0.07663,0.32,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0760_0734408380_788_ca0_scam05760_aegis_0760a__________01p02.wav,Upper Fan,,0.07424,-13615.763701417756,0.7378715937775288,0.0005875542625028,20.05683691291143,7385.877106852932,2775.787512118012,6600.0,9400.0,0.4372839152458977,0.0415190583050727,0.0949476000774585,0.0867103327799004,0.4788248063868223,,False,100000.0,0.07457,0.33,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0761_0734493614_577_ca0_scam01761_st_davids____________01p02.wav,Upper Fan,,0.06896,-5114.208948005527,0.9272705936989571,0.0015642692899983,17.925411362930554,6867.603011666976,3135.099225417969,6700.0,9400.0,4.329935915007432,0.5448026149001952,0.1258223275342079,0.1117557094991897,4.874942115634326,,False,100000.0,0.06924,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0772_0735468716_494_ca0_scam01772_junco_lake___________01p02.wav,Upper Fan,,0.06985,-4308.216630595168,0.9268696061387608,0.0018569168372795,14.85440907276879,6720.095795184123,2722.2414435096634,5200.0,9000.0,9.15536612948123,0.6016776839844463,0.0657185824657499,0.0616654519268719,9.75712761657801,,False,100000.0,0.07018,0.33,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0773_0735557486_652_ca0_scam01773_eagle_lake___________01p02.wav,Upper Fan,,0.07181,-1750.7436080744742,0.8598620902781764,0.0045694869100785,12.60797070877324,6618.77841410146,2236.6343054205454,6600.0,8000.0,6.419356336190518,0.4481092198524938,0.0698059425874492,0.0652499097134361,6.8675837533031885,,False,100000.0,0.07213,0.32,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0775_0735740021_115_ca0_scam01775_skeleton_gulch_______01p02.wav,Upper Fan,,0.0719,-6164.583772354957,0.7266875343113638,0.001297735629107,18.54384699887368,7705.345747380522,4343.975169250447,6200.0,10700.0,0.80063464421203,0.2087974825103465,0.2607899670839764,0.2068296105150677,1.0095144597061232,,False,100000.0,0.07218,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0784_0736535004_617_ca0_scam02784_pipit_lake_784_______01p02.wav,Upper Fan,,0.07086,-22775.40351262401,0.8651743481752232,0.0003512561257395,17.63431308866138,7026.694423654266,3302.610673404009,6500.0,9600.0,3.4054353262602937,0.4945126142988043,0.1452127457789243,0.1267797746974198,3.900563914701992,,False,100000.0,0.0712,0.34,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0785_0736623545_743_ca0_scam04785_baker_gulch__________01p02.wav,Upper Fan,,0.06983,-6125.99637797181,0.8988544728950166,0.0013059100114337,17.825445495407276,6747.794844521673,2953.1837136086983,3900.0,8800.0,3.474551768742638,0.3861010332621025,0.1111225444201177,0.1000059714900706,3.860779786539421,,False,100000.0,0.07016,0.33,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0785_0736626207_089_ca0_scam05785_aspenglen____________01p02.wav,Upper Fan,,0.06948,-3717.586931585565,0.8127792698410341,0.0021519335384009,14.24054967945684,7275.620691599125,3172.4764432312363,5600.0,10400.0,2.196742021351846,0.4651211280501223,0.2117322487252703,0.1747300796073328,2.6619408008934644,,False,100000.0,0.06976,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0791_0737161909_605_ca0_scam01791_ouzel_falls_791_scam_01p02.wav,Upper Fan,,0.06887,-12181.67696033612,0.8972711849532653,0.0006567240311862,17.602007257255657,6337.417275188778,3631.4055017025103,3600.0,10200.0,3.217863542911205,0.5899853972496852,0.1833469286009327,0.1549306091382673,3.808062206243277,,False,100000.0,0.06913,0.2599999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0792_0737243944_854_ca0_scam01792_mount_ida____________01p02.wav,Upper Fan,,0.07863,-6053.912837591392,0.9292040398119435,0.0013214593957026,10.894752842139424,5637.384998874478,2911.9199205204886,3500.0,8200.0,0.7494633519265073,0.0478921103883941,0.0639018709391015,0.0600622982229195,0.7973739234992957,,False,100000.0,0.07893,0.3,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0792_0737246780_980_ca0_scam02792_coyote_valley________01p02.wav,Upper Fan,,0.07065,-7007.64216861423,0.9765347510008846,0.0011416108025364,15.314893381449243,6631.924799085244,2363.1941356430366,7300.0,8400.0,7.601032709121101,0.5217705144336067,0.0686446874261561,0.064231896002832,8.123230776351386,,False,100000.0,0.071,0.35,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0795_0737511539_290_ca0_scam01795_chipmunk_lake________01p02.wav,Upper Fan,,0.0718,-10094.014207209506,0.6234861028152829,0.0007925489142155,19.922093519146863,7318.456329473768,3486.798193822288,3900.0,10100.0,1.6527911553224326,0.3017227295292556,0.1825534512074482,0.1543635183000647,1.9546245955779635,,False,100000.0,0.07209,0.29,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0795_0737514363_873_ca0_scam02795_alberta_falls________01p02.wav,Upper Fan,,0.06984,-10237.242184618844,0.82739398862618,0.0007814604612968,20.5651857468934,6842.904389435488,2879.019288060664,6700.0,8600.0,5.257495702197685,0.4932284260999789,0.0938143279686951,0.0857622085922154,5.751116187377999,,False,100000.0,0.07018,0.34,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0856_0742928264_896_ca0_scam03856_mount_patterson______01p02.wav,Upper Fan,,0.07197,-4194.613019904624,0.7916981439972489,0.0019072081171821,13.938774919664151,6853.113095489362,3475.219442509013,4200.0,10200.0,1.942790092055184,0.3674266159145781,0.1891231674575276,0.1590394044902099,2.310286668214957,,False,100000.0,0.07227,0.3,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0856_0742943473_087_ca0_scam07856_aegis_0856a__________01p02.wav,Upper Fan,,0.07256,-3826.2062073271945,0.8116499935991629,0.0020908439238533,15.069950448830502,6270.4584446076005,2051.0456625904867,6700.0,8000.0,2.65879182893154,0.1007105258188879,0.0378783042444355,0.0364943566025675,2.7596191629201763,,False,100000.0,0.0729,0.34,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0857_0743015607_087_ca0_scam01857_cub_lake_____________01p02.wav,Upper Fan,,0.06983,-6617.091641958047,0.9481450066414489,0.0012089903590382,15.798137028091292,10289.98463795413,6595.883163662329,19500.0,19500.0,6.531860642775503,3.686834017132999,0.5644385602762031,0.3607826532784094,10.218989143826535,,False,100000.0,0.07014,0.31,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0857_0743017314_139_ca0_scam02857_hallett_peak_________01p02.wav,Upper Fan,,0.06925,-3921.95421616852,0.8807566177483989,0.0020397994364695,13.407926490836982,9233.447654642549,5963.186997761332,19500.0,19500.0,9.084262571315453,3.2260091496251206,0.3551206412517836,0.2620544763106424,12.310452372509644,,False,100000.0,0.06954,0.29,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0858_0743106427_730_ca0_scam02858_estes_cone___________01p02.wav,Upper Fan,,0.06887,-7673.892991539543,0.937194146767418,0.0010424956418886,17.5832270667977,6328.977854327898,2516.271245498589,4800.0,8400.0,12.220786273343998,1.0011085997947482,0.0819185097752972,0.0757156965680402,13.2219426773037,,False,100000.0,0.06917,0.3,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0859_0743192855_122_ca0_scam01859_fox_creek____________01p02.wav,Upper Fan,,0.07064,-1681.3778973703213,0.9732290345076704,0.0047580023577757,9.902192798702965,8635.736653875332,5577.019193198064,19500.0,19500.0,14.14427963621545,4.86136979322953,0.343698648376714,0.2557835918213939,19.005792195709255,,False,100000.0,0.07082,0.18,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0867_0743904868_325_ca0_scam01867_st_vrain_creek_______01p02.wav,Upper Fan,,0.06979,-6543.978355010873,0.974388486619988,0.0012224979310749,16.34148062581426,6891.871895723978,3454.6445658051493,4500.0,9700.0,1.7385985175898524,0.2660709637525582,0.153037611076191,0.1327230604730505,2.0047078691843754,,False,100000.0,0.07001,0.22,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0872_0744346253_037_ca0_scam01872_hague_creek__________01p02.wav,Upper Fan,,0.07227,-897.7984361541385,0.967681058665838,0.008910686049164,10.706729760100696,15804.206008606576,6189.309659219482,19500.0,19600.0,1.0759363427027842,3.2716077502447085,3.0407075403980985,0.7521521265954829,4.349662301764948,,False,100000.0,0.07238,0.11,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0872_0744349038_166_ca0_scam02872_tent_rocks___________01p02.wav,Upper Fan,,0.07694,-25696.336292655196,0.9125059272119505,0.0003113284286478,18.42381275098622,6051.799633633959,3762.267942814077,3500.0,8900.0,0.1413758955248206,0.0197530583033098,0.139720128597466,0.1225893420186467,0.1611319383727932,,False,100000.0,0.07722,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0875_0744613677_370_ca0_scam01875_ten_lake_park________01p02.wav,Upper Fan,,0.07118,-1185.439544843553,0.9914780395502056,0.0067485516530965,7.159572500116317,13386.657059832054,6990.04735270109,19500.0,19600.0,2.947217734570528,4.044286359105721,1.3722387428884888,0.5784437833322342,6.991667082681481,,False,100000.0,0.0713,0.12,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0878_0744879302_671_ca0_scam01878_devils_gulch_________01p02.wav,Upper Fan,,0.07519,-2476.9398791838075,0.8898055273429887,0.0032297917552347,11.917913200756152,7000.093589362323,3843.910037893505,5400.0,9500.0,0.180002766302895,0.0271530954782223,0.1508482121465352,0.1310740553887745,0.2071584296196863,,False,100000.0,0.07537,0.18,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0879_0744967655_849_ca0_scam01879_lake_dunraven________01p02.wav,Upper Fan,,0.06884,-1699.3196876805996,0.942716069681339,0.004707766324369,11.602078948530217,10568.907551817549,6234.533829080574,19500.0,19500.0,7.499990508232036,4.324908989802713,0.5766552617707538,0.3657357249301489,11.8252297902501,,False,100000.0,0.06907,0.23,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0885_0745501980_614_ca0_scam01885_marguerite_falls_____01p02.wav,Upper Fan,,0.06951,-9789.525476549956,0.9255228991214248,0.0008171999775845,16.72433739995157,7266.045429807397,3374.495117971188,4400.0,10100.0,1.7818344579411547,0.3391370829565638,0.190330297769875,0.1598940802763483,2.121010874013759,,False,100000.0,0.06983,0.32,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0886_0745610048_933_ca0_scam06886_aegis_0886a__________01p02.wav,Upper Fan,,0.07792,-2005.21692305612,0.8857930772978584,0.0039895932993659,13.563023014247104,5728.733662473391,2890.180716683068,4800.0,7500.0,0.428205751017149,0.0279696478331861,0.0653182442476491,0.061312808429034,0.456179525124173,,False,100000.0,0.07819,0.27,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0887_0745677802_921_ca0_scam01887_fairchild_mountain___01p02.wav,Upper Fan,,0.07112,-5718.950629410718,0.8185001844571438,0.0013988580280547,16.837976289279,8634.645823744879,4922.126870526817,8500.0,13700.0,0.5719868192178589,0.1683291249708908,0.294288468396992,0.2273645234311969,0.7403491205690635,,False,100000.0,0.07139,0.27,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0895_0746387573_576_ca0_scam01895_elk_mountain_________01p02.wav,Upper Fan,,0.07031,-10551.944637135994,0.9500582201890584,0.000758154091507,20.871105576865737,7516.622818001146,3609.166390075901,7700.0,10300.0,1.5506154324694192,0.3119607422333026,0.2011851137947803,0.1674754561374773,1.8627251385254933,,False,100000.0,0.0706,0.29,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0896_0746474974_670_ca0_scam01896_thunderbolt_peak_896_01p02.wav,Upper Fan,,0.06933,-44019.12056253697,0.9243959998362388,0.0001817392055489,20.11287654178805,6751.347820011415,3931.5734010412807,4700.0,9500.0,1.4989341499172908,0.19855233198318,0.1324623446561251,0.1169555506980481,1.6976734391666093,,False,100000.0,0.06959,0.2599999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0897_0746565537_411_ca0_scam01897_gaskil_______________01p02.wav,Upper Fan,,0.07538,-2615.067144447609,0.9152589542518194,0.0030591948726769,12.857681131172743,10066.015882125195,7078.663564354797,19500.0,19500.0,0.318841311712834,0.1970642188487545,0.6180636310587049,0.3819753221602177,0.5159082469890475,,False,100000.0,0.07566,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0897_0746586271_740_ca0_scam05897_aegis_0897a__________01p02.wav,Upper Fan,,0.0788,-3958.47500943016,0.9270810000112616,0.002020980296943,13.869636769663051,6103.941401762016,3020.6843708027227,4700.0,8000.0,0.3746356185729718,0.0319307489976403,0.0852314820445212,0.078534676320683,0.4065815317969424,,False,100000.0,0.07891,0.11,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0899_0746743043_561_ca0_scam01899_lake_granby__________01p02.wav,Upper Fan,,0.06934,-6129.32620574788,0.9432564770444796,0.0013052005606257,14.027252964855087,7065.542425383152,2956.387478268513,7700.0,9200.0,4.970720283425316,0.4713377129263112,0.0948228196420485,0.0866066817726498,5.442278855153627,,False,100000.0,0.0696,0.2599999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0901_0746919132_651_ca0_scam02901_aegis_0901a__________01p02.wav,Upper Fan,,0.07705,-7256.692118796187,0.8884247801511235,0.0011024306762689,17.207024884897997,6545.89820501133,3893.798634523645,3100.0,9900.0,0.2145851552904978,0.0364008038379595,0.1696333737004381,0.1450261043333708,0.2509948398964452,,False,100000.0,0.07733,0.2799999999999999,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0902_0747009719_834_ca0_scam01902_meadow_mountain______01p02.wav,Upper Fan,,0.07624,-1961.0832496322653,0.8370162722173373,0.0040793780689831,12.39776536273502,7444.867908755452,4759.01736584461,4500.0,10300.0,0.91331779256547,0.18822213394922,0.2060861350576694,0.1708654005693704,1.1015813226200986,,False,100000.0,0.07653,0.29,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0905_0747275749_463_ca0_scam01905_radial_mountain______01p02.wav,Upper Fan,,0.06989,-5190.9372285240925,0.976302937124671,0.0015411475130233,14.919043915517836,6134.751715118058,3163.064860766469,4200.0,9300.0,3.671542653615274,0.4132445108398007,0.1125533732892601,0.1011649395576924,4.084858970376145,,False,100000.0,0.07021,0.32,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0906_0747363657_170_ca0_scam02906_aegis_0906a__________01p02.wav,Upper Fan,,0.07448,-1937.257293831508,0.8770197503393451,0.004129549557239,13.386902950884004,5635.792181361381,2379.245588424065,4000.0,7500.0,1.1880088188110862,0.042387851503809,0.0356797448239729,0.0344500446131813,1.2304149959675403,,False,100000.0,0.0748,0.32,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0907_0747453509_526_ca0_scam01907_middle_mountain______01p02.wav,Upper Fan,,0.07856,-4939.482893986944,0.9103911637598138,0.0016196027340713,15.799647044639013,7128.518560801183,4679.605874768438,3900.0,11300.0,0.1150706879008432,0.0272129368589202,0.2364888691929064,0.191168380602642,0.1423506166298726,,False,100000.0,0.07876,0.2,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
scam_0907_0747473615_494_ca0_scam08907_aegis_0907a__________01p02.wav,Upper Fan,,0.07874,-5750.085717912782,0.9159949082255432,0.001391283607317,16.20651673216236,5786.873894067292,3561.4009993481773,4100.0,8300.0,0.1920485054160553,0.0210766012983509,0.1097462396423781,0.0988856645700815,0.2131411199993879,,False,100000.0,0.07897,0.23,,Upper Fan,Upper Fan,Short-clip find_peaks backtracking v2
