Unit,File Name,Path,Status,Flagged,Sample Rate (Hz),Samples,Duration (s),Number of Shots,Observation Type,Search Start (s),Search End (s),Onset Sample,Onset (s),Onset Within Shot1 (ms),Peak Sample,Peak Time (s),Peak-Onset Lag (ms),Response Stop (s),Response Duration (ms),Slope (dB/s),Decay Rate (-Slope) (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
Upper Fan,scam_0764_0734758885_679_ca0_scam01764_rabbit_island________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0764_0734758885_679_ca0_scam01764_rabbit_island________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6999.0,0.06999,9.989999999999998,7048.0,0.07048,0.49,0.07998999999999999,9.999999999999995,-7693.548822601246,7693.548822601246,0.9760435610704038,0.0010398322262540917,16.931677176691686,6803.995487250654,2914.2801218146656,4400.0,9400.0,4.879682422136747,0.5808264213329642,0.11902955378777053,0.10636686489294367,5.4605954769613225
Upper Fan,scam_0765_0734847769_492_ca0_scam01765_blueberry_island_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0765_0734847769_492_ca0_scam01765_blueberry_island_____01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0767_0735026355_616_ca0_scam02767_aegis_0767a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0767_0735026355_616_ca0_scam02767_aegis_0767a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7558.0,0.07558,15.579999999999997,7558.0,0.07558,0.0,0.08557999999999999,9.999999999999995,-4770.51333069585,4770.51333069585,0.963830049631481,0.0016769683774959878,-10.051350771475809,8377.704691359293,3773.9762417003594,6700.0,12100.0,0.17160411672187445,0.07980818598505654,0.4650715117423716,0.31743374923829426,0.2514168269018722
Upper Fan,scam_0769_0735205292_084_ca0_scam02769_aegis_0769a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0769_0735205292_084_ca0_scam02769_aegis_0769a__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0770_0735292130_729_ca0_scam01770_holzwarth____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0770_0735292130_729_ca0_scam01770_holzwarth____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7304.0,0.07304,13.039999999999996,7371.0,0.07371,0.67,0.08303999999999999,9.999999999999995,-4795.721796439631,4795.721796439631,0.754171431930778,0.0016681534791987394,15.32931510524175,6235.766869422094,2538.747926405421,3400.0,8700.0,2.533080352325041,0.17552092294525337,0.0692914943594852,0.06480117873323857,2.7086069478428043
Upper Fan,scam_0773_0735560225_804_ca0_scam02773_ptarmigan_lake_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0773_0735560225_804_ca0_scam02773_ptarmigan_lake_______01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0774_0735647472_561_ca0_scam01774_finch_lake___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0774_0735647472_561_ca0_scam01774_finch_lake___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6887.0,0.06887,8.870000000000003,7179.0,0.07179,2.92,0.07887,9.999999999999995,-11477.972318124406,11477.972318124406,0.9284015580060976,0.0006969872184974275,-29.98728156888319,5887.876102751423,2761.048622887849,4200.0,8200.0,62.98902680077063,6.820655854666493,0.10828323917814596,0.09770338122061735,69.80982407625417
Upper Fan,scam_0777_0735912628_587_ca0_scam01777_rainbow_curve________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0777_0735912628_587_ca0_scam01777_rainbow_curve________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7500.0,0.075,15.0,7549.0,0.07549,0.49,0.08499999999999999,9.999999999999995,-13286.339464578505,13286.339464578505,0.9320494822265114,0.0006021222038867868,17.27421940705022,5767.9605606275045,3161.7943589988763,3500.0,8100.0,0.5615907255914975,0.04521237491490834,0.08050769511424578,0.07450563866650399,0.6068315864962148
Upper Fan,scam_0782_0736362087_277_ca0_scam01782_finch_lake_782_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0782_0736362087_277_ca0_scam01782_finch_lake_782_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7313.0,0.07313,13.130000000000003,7478.0,0.07478,1.65,0.08313,9.999999999999995,-5331.138035134143,5331.138035134143,0.7530089940350945,0.001500617681867752,9.601319389427106,5358.496034254965,2004.6574600208432,4200.0,7500.0,5.720087537586324,0.10296860436652136,0.0180012287731475,0.017682810891599322,5.823090287949596
Upper Fan,scam_0786_0736709829_994_ca0_scam01786_box_lake_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0786_0736709829_994_ca0_scam01786_box_lake_____________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6907.0,0.06907,9.07000000000001,6907.0,0.06907,0.0,0.07907,9.999999999999995,-7795.377674970104,7795.377674970104,0.9476331200762047,0.0010262491868337452,-3.7977090589972553,9178.18871971484,5519.408878030223,4100.0,15500.0,0.028501223927974616,0.016996208267235788,0.5963325754075288,0.3735378068097329,0.045500637304681346
Upper Fan,scam_0789_0736977911_697_ca0_scam01789_spirit_lake__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0789_0736977911_697_ca0_scam01789_spirit_lake__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7581.0,0.07581,15.810000000000004,7622.0,0.07622,0.41,0.08581,9.999999999999995,-2360.2582989543375,2360.2582989543375,0.8216983261249531,0.003389459536502522,14.005523374095926,6310.162934641985,2801.241636208304,7400.0,8000.0,0.8614637386135373,0.07140326937038549,0.08288598366926485,0.07654134435057264,0.9328719004900949
Upper Fan,scam_0857_0743018202_167_ca0_scam03857_granite_falls________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0857_0743018202_167_ca0_scam03857_granite_falls________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0858_0743103458_459_ca0_scam01858_corral_creek_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0858_0743103458_459_ca0_scam01858_corral_creek_________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7028.0,0.07028,10.279999999999998,7078.0,0.07078,0.5,0.08027999999999999,9.999999999999995,-5398.176225159844,5398.176225159844,0.9633905364895752,0.0014819820002751234,13.512493465104336,6417.21867168531,2844.161666898774,6800.0,8000.0,5.382066217756794,0.43680479809987377,0.08115931325013144,0.07506426397991726,5.8190778799448
Upper Fan,scam_0868_0744010741_092_ca0_scam02868_aegis_0868a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0868_0744010741_092_ca0_scam02868_aegis_0868a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7163.0,0.07163,11.63,7163.0,0.07163,0.0,0.08163,9.999999999999995,-4150.933046276645,4150.933046276645,0.9238975791870349,0.0019272775327407266,-3.674123954445024,8745.32939297179,4781.507775533207,5600.0,14800.0,0.04903895105971047,0.019576850272969116,0.3992102165711515,0.28529399601284844,0.06861991681061334
Upper Fan,scam_0870_0744168720_656_ca0_scam01870_lake_louise__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0870_0744168720_656_ca0_scam01870_lake_louise__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0871_0744257479_682_ca0_scam01871_chickadee_pond_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0871_0744257479_682_ca0_scam01871_chickadee_pond_______01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7885.0,0.07885,18.850000000000005,7885.0,0.07885,0.0,0.08885,9.999999999999995,-2446.7554053362383,2446.7554053362383,0.8945062758250255,0.00326963618126783,13.5295183374354,11153.17260174876,6901.823015357897,19500.0,19600.0,0.27167056065811857,0.19340539114262784,0.7119114808542585,0.4158416006560406,0.4650938983437621
Upper Fan,scam_0873_0744435707_931_ca0_scam02873_aegis_0873a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0873_0744435707_931_ca0_scam02873_aegis_0873a__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7499.0,0.07499,14.990000000000004,7611.0,0.07611,1.1199999999999999,0.08499,9.999999999999995,-8158.67281568674,8158.67281568674,0.8355125670575775,0.0009805516388178162,14.666842444335712,6041.720759658421,2938.135851347442,4500.0,9200.0,0.6429128288352465,0.06670643125426505,0.10375657206143465,0.09400264940109566,0.7096228848788972
Upper Fan,scam_0889_0745859414_195_ca0_scam02889_blue_river___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0889_0745859414_195_ca0_scam02889_blue_river___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7469.0,0.07469,14.690000000000008,7517.0,0.07517,0.48000000000000004,0.08469,9.999999999999995,-8524.299414932055,8524.299414932055,0.8378156514539321,0.0009384935477496677,16.52763165862812,5931.820820617871,2436.4403585197083,6100.0,7700.0,0.732834484175844,0.035662122098774424,0.04866326963158748,0.046404487846064484,0.7685058871261499
Upper Fan,scam_0890_0745944396_840_ca0_scam01890_thunderbolt_peak_890_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0890_0745944396_840_ca0_scam01890_thunderbolt_peak_890_01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6913.0,0.06913,9.129999999999999,6958.0,0.06958,0.45,0.07912999999999999,9.999999999999995,-3958.917303460214,3958.917303460214,0.8040188003540208,0.00202075451109013,14.873041035992694,6408.463588432298,2924.568389191682,5100.0,9200.0,6.371862361232433,0.7874781188390395,0.12358680621072408,0.10999136518150468,7.159453994771
Upper Fan,scam_0895_0746390265_681_ca0_scam02895_willow_creek_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0895_0746390265_681_ca0_scam02895_willow_creek_________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7188.0,0.07188,11.880000000000003,7233.0,0.07233,0.45,0.08188,9.999999999999995,-9379.377899091995,9379.377899091995,0.8885690174084908,0.0008529350332258678,17.6910338969211,5833.449116250002,2363.1823691978575,4800.0,7700.0,0.9552101516860922,0.041776303686641245,0.04373519650403596,0.041902456877729144,0.9969893605175464
Upper Fan,scam_0898_0746652572_490_ca0_scam01898_aegis_0897b__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0898_0746652572_490_ca0_scam01898_aegis_0897b__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0907_0747456207_795_ca0_scam02907_sprague_glacier______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0907_0747456207_795_ca0_scam02907_sprague_glacier______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6968.0,0.06968,9.680000000000009,7021.0,0.07021,0.53,0.07968,9.999999999999995,-3648.474299499931,3648.474299499931,0.8611265382810992,0.0021926973697187616,14.73608160691313,6468.2270591896595,2797.4820362879505,4900.0,9000.0,11.781020682347082,1.6505180434537439,0.14009974924557372,0.12288335498081127,13.431583502187737
