File Name,Setting,Found,Flagged,Onset (s),Peak Time (s),Peak-Onset Lag (ms),Forced Peak,Truncated
scam_0131_0678564491_671_ca0_scam04131_cheval_blanc_________01p01.wav,wider_3sigma,True,False,0.07906,0.07911,0.05,False,False
scam_0131_0678564491_671_ca0_scam04131_cheval_blanc_________01p01.wav,very_wide_soft,True,False,0.05948,0.05953,0.05,False,False
scam_0131_0678564646_684_ca0_scam04131_cheval_blanc_________02p01.wav,original,False,True,,,,,
scam_0131_0678564646_684_ca0_scam04131_cheval_blanc_________02p01.wav,wider_3p5sigma,True,True,0.07815,0.07905,0.9,False,False
scam_0131_0678564646_684_ca0_scam04131_cheval_blanc_________02p01.wav,wider_3sigma,True,False,0.07816,0.07905,0.8899999999999999,False,False
scam_0131_0678564646_684_ca0_scam04131_cheval_blanc_________02p01.wav,very_wide_soft,True,False,0.07829,0.07909,0.8,False,False
scam_0147_0679984828_603_ca0_scam04147_pepin________________01p01.wav,original,False,True,,,,,
scam_0147_0679984828_603_ca0_scam04147_pepin________________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0147_0679984828_603_ca0_scam04147_pepin________________01p01.wav,wider_3sigma,False,True,,,,,
scam_0147_0679984828_603_ca0_scam04147_pepin________________01p01.wav,very_wide_soft,True,True,0.06082,0.06082,0.0,True,False
scam_0181_0683003225_821_ca0_scam01181_manior_______________02p01.wav,original,False,True,,,,,
scam_0181_0683003225_821_ca0_scam01181_manior_______________02p01.wav,wider_3p5sigma,True,True,0.06965,0.06965,0.0,True,False
scam_0181_0683003225_821_ca0_scam01181_manior_______________02p01.wav,wider_3sigma,True,True,0.06965,0.06965,0.0,True,False
scam_0181_0683003225_821_ca0_scam01181_manior_______________02p01.wav,very_wide_soft,True,True,0.05853,0.05853,0.0,True,False
scam_0183_0683183544_821_ca0_scam01183_sauzeries_hautes_____01p01.wav,original,False,True,,,,,
scam_0183_0683183544_821_ca0_scam01183_sauzeries_hautes_____01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0183_0683183544_821_ca0_scam01183_sauzeries_hautes_____01p01.wav,wider_3sigma,False,True,,,,,
scam_0183_0683183544_821_ca0_scam01183_sauzeries_hautes_____01p01.wav,very_wide_soft,True,True,0.0588,0.0588,0.0,True,False
scam_0183_0683183736_826_ca0_scam01183_sauzeries_hautes_____02p01.wav,original,False,True,,,,,
scam_0183_0683183736_826_ca0_scam01183_sauzeries_hautes_____02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0183_0683183736_826_ca0_scam01183_sauzeries_hautes_____02p01.wav,wider_3sigma,False,True,,,,,
scam_0183_0683183736_826_ca0_scam01183_sauzeries_hautes_____02p01.wav,very_wide_soft,True,True,0.06081,0.06081,0.0,True,False
scam_0183_0683186320_932_ca0_scam02183_sauzeries_basses_____01p01.wav,original,False,True,,,,,
scam_0183_0683186320_932_ca0_scam02183_sauzeries_basses_____01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0183_0683186320_932_ca0_scam02183_sauzeries_basses_____01p01.wav,wider_3sigma,False,True,,,,,
scam_0183_0683186320_932_ca0_scam02183_sauzeries_basses_____01p01.wav,very_wide_soft,True,False,0.05842,0.0589,0.48000000000000004,False,False
scam_0183_0683186485_901_ca0_scam02183_sauzeries_basses_____02p01.wav,original,False,True,,,,,
scam_0183_0683186485_901_ca0_scam02183_sauzeries_basses_____02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0183_0683186485_901_ca0_scam02183_sauzeries_basses_____02p01.wav,wider_3sigma,False,True,,,,,
scam_0183_0683186485_901_ca0_scam02183_sauzeries_basses_____02p01.wav,very_wide_soft,True,False,0.06119,0.06126,0.06999999999999999,False,False
scam_0184_0683272998_853_ca0_scam03184_sauze________________02p01.wav,original,False,True,,,,,
scam_0184_0683272998_853_ca0_scam03184_sauze________________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0184_0683272998_853_ca0_scam03184_sauze________________02p01.wav,wider_3sigma,False,True,,,,,
scam_0184_0683272998_853_ca0_scam03184_sauze________________02p01.wav,very_wide_soft,False,True,,,,,
scam_0201_0684779623_772_ca0_scam01201_digne________________01p01.wav,original,False,True,,,,,
scam_0201_0684779623_772_ca0_scam01201_digne________________01p01.wav,wider_3p5sigma,True,True,0.07715,0.07937,2.22,False,False
scam_0201_0684779623_772_ca0_scam01201_digne________________01p01.wav,wider_3sigma,True,True,0.07716,0.07937,2.21,False,False
scam_0201_0684779623_772_ca0_scam01201_digne________________01p01.wav,very_wide_soft,False,True,,,,,
scam_0213_0685844643_151_ca0_scam04213_moustiers_sainte_mar_01p01.wav,original,False,True,,,,,
scam_0213_0685844643_151_ca0_scam04213_moustiers_sainte_mar_01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0213_0685844643_151_ca0_scam04213_moustiers_sainte_mar_01p01.wav,wider_3sigma,False,True,,,,,
scam_0213_0685844643_151_ca0_scam04213_moustiers_sainte_mar_01p01.wav,very_wide_soft,True,True,0.07575,0.08323,7.4799999999999995,False,False
scam_0242_0688418039_588_ca0_scam04242_pal__________________02p01.wav,original,False,True,,,,,
scam_0242_0688418039_588_ca0_scam04242_pal__________________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0242_0688418039_588_ca0_scam04242_pal__________________02p01.wav,wider_3sigma,False,True,,,,,
scam_0242_0688418039_588_ca0_scam04242_pal__________________02p01.wav,very_wide_soft,True,True,0.06004,0.06137,1.33,False,False
scam_0242_0688420559_670_ca0_scam05242_nans_________________01p01.wav,original,False,True,,,,,
scam_0242_0688420559_670_ca0_scam05242_nans_________________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0242_0688420559_670_ca0_scam05242_nans_________________01p01.wav,wider_3sigma,False,True,,,,,
scam_0242_0688420559_670_ca0_scam05242_nans_________________01p01.wav,very_wide_soft,True,True,0.05821,0.06071,2.5,False,False
scam_0242_0688420722_703_ca0_scam05242_nans_________________02p01.wav,original,False,True,,,,,
scam_0242_0688420722_703_ca0_scam05242_nans_________________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0242_0688420722_703_ca0_scam05242_nans_________________02p01.wav,wider_3sigma,False,True,,,,,
scam_0242_0688420722_703_ca0_scam05242_nans_________________02p01.wav,very_wide_soft,False,True,,,,,
scam_0246_0688773232_591_ca0_scam01246_amignon______________01p01.wav,original,False,True,,,,,
scam_0246_0688773232_591_ca0_scam01246_amignon______________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0246_0688773232_591_ca0_scam01246_amignon______________01p01.wav,wider_3sigma,False,True,,,,,
scam_0246_0688773232_591_ca0_scam01246_amignon______________01p01.wav,very_wide_soft,False,True,,,,,
scam_0250_0689128711_062_ca0_scam01250_hotel________________01p01.wav,original,False,True,,,,,
scam_0250_0689128711_062_ca0_scam01250_hotel________________01p01.wav,wider_3p5sigma,True,False,0.07795,0.07843,0.48000000000000004,False,False
scam_0250_0689128711_062_ca0_scam01250_hotel________________01p01.wav,wider_3sigma,True,False,0.06648,0.06665,0.17,False,False
scam_0250_0689128711_062_ca0_scam01250_hotel________________01p01.wav,very_wide_soft,True,False,0.07838,0.07843,0.05,False,False
scam_0250_0689128907_101_ca0_scam01250_hotel________________02p01.wav,original,False,True,,,,,
scam_0250_0689128907_101_ca0_scam01250_hotel________________02p01.wav,wider_3p5sigma,True,True,0.07594,0.0787,2.76,False,False
scam_0250_0689128907_101_ca0_scam01250_hotel________________02p01.wav,wider_3sigma,True,True,0.07596,0.0787,2.7399999999999998,False,False
scam_0250_0689128907_101_ca0_scam01250_hotel________________02p01.wav,very_wide_soft,True,False,0.05985,0.05996,0.11,False,False
scam_0250_0689145560_077_ca0_scam04250_villeneuve___________01p01.wav,original,False,True,,,,,
scam_0250_0689145560_077_ca0_scam04250_villeneuve___________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0250_0689145560_077_ca0_scam04250_villeneuve___________01p01.wav,wider_3sigma,False,True,,,,,
scam_0250_0689145560_077_ca0_scam04250_villeneuve___________01p01.wav,very_wide_soft,True,True,0.06363,0.06363,0.0,True,False
scam_0250_0689145702_059_ca0_scam04250_villeneuve___________02p01.wav,original,False,True,,,,,
scam_0250_0689145702_059_ca0_scam04250_villeneuve___________02p01.wav,wider_3p5sigma,True,False,0.0665,0.06706,0.5599999999999999,False,False
scam_0250_0689145702_059_ca0_scam04250_villeneuve___________02p01.wav,wider_3sigma,True,False,0.06643,0.06706,0.63,False,False
scam_0250_0689145702_059_ca0_scam04250_villeneuve___________02p01.wav,very_wide_soft,True,False,0.06636,0.06708,0.7200000000000001,False,False
scam_0274_0691261308_479_ca0_scam01274_melle________________01p01.wav,original,False,True,,,,,
scam_0274_0691261308_479_ca0_scam01274_melle________________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0274_0691261308_479_ca0_scam01274_melle________________01p01.wav,wider_3sigma,True,False,0.07977,0.08008,0.31,False,False
scam_0274_0691261308_479_ca0_scam01274_melle________________01p01.wav,very_wide_soft,False,True,,,,,
scam_0274_0691263225_224_ca0_scam03274_chasteuil____________01p01.wav,original,False,True,,,,,
scam_0274_0691263225_224_ca0_scam03274_chasteuil____________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0274_0691263225_224_ca0_scam03274_chasteuil____________01p01.wav,wider_3sigma,False,True,,,,,
scam_0274_0691263225_224_ca0_scam03274_chasteuil____________01p01.wav,very_wide_soft,False,True,,,,,
scam_0274_0691263402_243_ca0_scam03274_chasteuil____________02p01.wav,original,False,True,,,,,
scam_0274_0691263402_243_ca0_scam03274_chasteuil____________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0274_0691263402_243_ca0_scam03274_chasteuil____________02p01.wav,wider_3sigma,False,True,,,,,
scam_0274_0691263402_243_ca0_scam03274_chasteuil____________02p01.wav,very_wide_soft,True,False,0.0608,0.06127,0.47,False,False
scam_0312_0694632787_748_ca0_scam01312_riolan_312___________02p01.wav,original,False,True,,,,,
scam_0312_0694632787_748_ca0_scam01312_riolan_312___________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0312_0694632787_748_ca0_scam01312_riolan_312___________02p01.wav,wider_3sigma,True,False,0.07929,0.07958,0.29,False,False
scam_0312_0694632787_748_ca0_scam01312_riolan_312___________02p01.wav,very_wide_soft,True,True,0.06081,0.06081,0.0,True,False
scam_0328_0696057994_287_ca0_scam05328_brusquet_____________01p01.wav,original,False,True,,,,,
scam_0328_0696057994_287_ca0_scam05328_brusquet_____________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0328_0696057994_287_ca0_scam05328_brusquet_____________01p01.wav,wider_3sigma,False,True,,,,,
scam_0328_0696057994_287_ca0_scam05328_brusquet_____________01p01.wav,very_wide_soft,True,False,0.06079,0.06126,0.47,False,False
scam_0328_0696058027_273_ca0_scam05328_brusquet_____________02p01.wav,original,False,True,,,,,
scam_0328_0696058027_273_ca0_scam05328_brusquet_____________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0328_0696058027_273_ca0_scam05328_brusquet_____________02p01.wav,wider_3sigma,False,True,,,,,
scam_0328_0696058027_273_ca0_scam05328_brusquet_____________02p01.wav,very_wide_soft,False,True,,,,,
scam_0335_0696680688_405_ca0_scam01335_chabran______________01p01.wav,original,False,True,,,,,
scam_0335_0696680688_405_ca0_scam01335_chabran______________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0335_0696680688_405_ca0_scam01335_chabran______________01p01.wav,wider_3sigma,False,True,,,,,
scam_0335_0696680688_405_ca0_scam01335_chabran______________01p01.wav,very_wide_soft,False,True,,,,,
scam_0335_0696680738_320_ca0_scam01335_chabran______________02p01.wav,original,False,True,,,,,
scam_0335_0696680738_320_ca0_scam01335_chabran______________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0335_0696680738_320_ca0_scam01335_chabran______________02p01.wav,wider_3sigma,False,True,,,,,
scam_0335_0696680738_320_ca0_scam01335_chabran______________02p01.wav,very_wide_soft,True,True,0.06082,0.06082,0.0,True,False
scam_0343_0697389227_661_ca0_scam02343_chanolles____________01p01.wav,original,False,True,,,,,
scam_0343_0697389227_661_ca0_scam02343_chanolles____________01p01.wav,wider_3p5sigma,False,True,,,,,
scam_0343_0697389227_661_ca0_scam02343_chanolles____________01p01.wav,wider_3sigma,False,True,,,,,
scam_0343_0697389227_661_ca0_scam02343_chanolles____________01p01.wav,very_wide_soft,True,False,0.05831,0.05838,0.06999999999999999,False,False
scam_0343_0697389276_654_ca0_scam02343_chanolles____________02p01.wav,original,False,True,,,,,
scam_0343_0697389276_654_ca0_scam02343_chanolles____________02p01.wav,wider_3p5sigma,False,True,,,,,
scam_0343_0697389276_654_ca0_scam02343_chanolles____________02p01.wav,wider_3sigma,False,True,,,,,
scam_0343_0697389276_654_ca0_scam02343_chanolles____________02p01.wav,very_wide_soft,False,True,,,,,
